index,Load_MW,Coal_Gen,Gas_Gen,Nuclear_Gen,Oil_Gen,Other_Gen,Solar_Gen,Hydro_Gen,Wind_Gen,Temp_C,Humidity_Pct,Total_Gen_MW,Temp_Sensitive_Share_Pct
2025-12-31 23:00:00,114250,22152,45962,32337,324,2149,23,3492,8131,-0.15,86.37924,114570,59.4518634895697
2025-12-31 22:00:00,111444,22231,43797,32354,246,1945,698,2006,8301,-0.15,85.42747,111578,59.17654017817132
2025-12-31 21:00:00,110552,22162,43197,32367,223,1692,2334,838,8198,-0.1,84.80392,111011,58.876147408815335
2025-12-31 20:00:00,111490,22615,42905,32286,203,1644,3586,442,7782,0.0,82.64729,111463,58.781837919309545
2025-12-31 19:00:00,111905,22908,43256,32222,222,1598,4272,446,7031,-0.1,80.51402,111955,59.09874503148587
2025-12-31 18:00:00,110517,23328,42605,32225,248,1364,4758,441,6062,-0.15,78.14217,111031,59.382514793165875
2025-12-31 17:00:00,109444,23368,43010,32230,230,1440,4971,451,4696,-0.4,76.941345,110396,60.127178520960896
2025-12-31 16:00:00,110288,23726,44191,32226,244,1720,4939,621,3781,-0.8,78.331314,111448,60.9405283181394
2025-12-31 15:00:00,111768,23751,45465,32220,521,1873,3895,1958,3754,-1.5,80.612816,113437,61.017128450152946
2025-12-31 14:00:00,113380,23054,47743,32223,585,2024,1285,3525,4121,-2.2,82.046875,114560,61.79905726256983
2025-12-31 13:00:00,112487,22630,46519,32229,535,2009,42,4322,4522,-2.75,83.8564,112808,61.297957591660165
2025-12-31 12:00:00,108879,22689,43308,32231,293,1904,6,3759,4781,-3.05,84.457214,108971,60.56381973185526
2025-12-31 11:00:00,105064,22975,41400,32235,178,1683,6,1850,5056,-3.35,83.46403,105383,61.08670278887487
2025-12-31 10:00:00,103018,23187,40614,32235,177,1624,8,605,5374,-3.8,83.72597,103824,61.45110957004161
2025-12-31 09:00:00,102954,23347,41171,32232,174,1646,11,438,5609,-4.2,84.64214,104628,61.66418167221012
2025-12-31 08:00:00,104243,23565,42302,32227,174,1719,11,443,5518,-4.4,84.29473,105959,62.1627233175096
2025-12-31 07:00:00,105527,23639,43076,32130,174,1852,11,445,5891,-4.65,82.65986,107218,62.22369378276036
2025-12-31 06:00:00,107352,23808,44856,32058,176,1920,11,460,6184,-4.95,82.93933,109473,62.7223150913924
2025-12-31 05:00:00,109898,23827,46553,32063,176,1938,11,698,6611,-5.15,78.2298,111877,62.90837258775262
2025-12-31 04:00:00,113286,24041,47839,32057,174,1967,11,1577,6997,-5.05,72.65622,114663,62.688051071400544
2025-12-31 03:00:00,116720,24043,49380,32057,173,2506,11,3035,6741,-5.05,69.03942,117946,62.2513692706832
2025-12-31 02:00:00,119473,24042,51118,32056,174,2413,11,4086,6314,-5.0,65.07814,120214,62.52183605902807
2025-12-31 01:00:00,120992,23901,52274,32056,382,2387,11,4525,5804,-5.0,61.310974,121340,62.77814405801879
2025-12-31 00:00:00,121718,23739,52514,32055,434,2378,27,4746,5444,-5.4,61.208626,121337,62.8439799896157
2025-12-30 23:00:00,121270,23775,51726,32060,374,2239,73,4568,5346,-6.15,66.90796,120161,62.833198791621236
2025-12-30 22:00:00,116079,23563,48417,32055,222,2038,1380,2681,5079,-6.15,64.286514,115435,62.355438125351924
2025-12-30 21:00:00,113686,23037,45372,32056,240,1841,5443,1314,5097,-5.7,62.36908,114400,59.79807692307693
2025-12-30 20:00:00,112806,23008,42861,32060,300,1772,7627,762,5155,-5.6,63.14701,113545,58.01136113435202
2025-12-30 19:00:00,113083,23436,43708,32067,303,1781,7556,590,4907,-5.85,64.87532,114348,58.71899814601043
2025-12-30 18:00:00,113753,23512,45473,32061,317,1727,7158,596,4832,-5.65,67.28907,115676,59.63639821570593
2025-12-30 17:00:00,114645,23625,46915,32058,252,1933,6888,635,4448,-6.3,66.07663,116754,60.41763023108416
2025-12-30 16:00:00,115290,23287,48273,32052,287,1768,6043,857,4439,-6.5,70.384445,117006,61.15925679025007
2025-12-30 15:00:00,116174,22497,49772,32044,406,1761,4407,2431,4930,-6.55,72.358826,118248,61.11646708612408
2025-12-30 14:00:00,117077,22032,51010,32051,349,1982,1560,4065,5438,-6.6,74.0903,118487,61.64558137179606
2025-12-30 13:00:00,115888,21220,49892,32054,364,1950,52,4307,5779,-6.5,74.10923,115618,61.505993876386036
2025-12-30 12:00:00,111657,21133,47219,32057,353,1571,10,3292,5946,-6.05,75.075935,111581,61.25774101325494
2025-12-30 11:00:00,106611,21313,45691,32057,325,1244,10,861,6149,-6.15,75.65096,107650,62.24245239201115
2025-12-30 10:00:00,103481,21372,44568,31941,176,1380,10,486,6104,-5.85,75.704765,106037,62.18584079142187
2025-12-30 09:00:00,103669,21250,44419,31871,173,1582,10,488,6272,-5.6,75.15813,106065,61.91392070899921
2025-12-30 08:00:00,104000,21025,43847,31866,171,1613,10,478,7029,-5.4,74.90077,106039,61.177491300370626
2025-12-30 07:00:00,104572,21020,43989,31860,169,1608,10,474,7341,-5.2,77.01287,106471,61.057940659898
2025-12-30 06:00:00,105613,21575,44332,31865,169,1605,10,514,7564,-4.95,78.26228,107634,61.2325101733653
2025-12-30 05:00:00,107367,21794,45719,31866,168,1590,10,663,7958,-5.4,78.8006,109768,61.50517454995992
2025-12-30 04:00:00,109708,22132,46682,31864,167,1741,10,1007,8386,-5.35,77.89318,111989,61.44710641223692
2025-12-30 03:00:00,112495,22083,47582,31864,165,1999,10,2395,8739,-5.4,76.97875,114837,60.66424584410947
2025-12-30 02:00:00,114340,21805,47968,31855,222,2010,10,3532,8977,-5.3,78.8165,116379,59.95325617164609
2025-12-30 01:00:00,115261,21491,48074,31857,268,2019,21,3849,9102,-5.45,78.48626,116681,59.619818136628936
2025-12-30 00:00:00,115352,20753,48684,31846,254,1991,22,4170,9141,-5.0,74.97407,116861,59.41845440309428
2025-12-29 23:00:00,113592,19574,46648,31842,252,1855,24,4865,9119,-4.7,62.86834,114179,57.99840601161335
2025-12-29 22:00:00,108010,18511,43416,31843,231,1739,629,2588,9084,-4.7,61.14374,108041,57.31805518275469
2025-12-29 21:00:00,104704,18201,41095,31829,157,1354,2127,1096,9003,-4.75,59.21133,104862,56.5466994716866
2025-12-29 20:00:00,103726,18329,40043,31815,159,1242,2957,715,9006,-4.55,56.487644,104266,55.98373391134215
2025-12-29 19:00:00,104074,18682,39946,31806,169,1206,3058,699,9127,-5.9,58.43233,104693,55.99992358610413
2025-12-29 18:00:00,104120,18565,39955,31785,172,1137,3011,675,9107,-6.85,61.82797,104407,56.04988171291196
2025-12-29 17:00:00,103990,19475,39928,31782,173,1076,2802,732,9090,-5.55,56.66795,105058,56.543052409145425
2025-12-29 16:00:00,103107,19121,40281,31793,180,1160,1993,794,9140,-5.2,58.150963,104462,56.86469721046888
2025-12-29 15:00:00,101281,17937,39785,31812,177,1261,1466,1429,9101,-4.35,61.72078,102968,56.058192836609436
2025-12-29 14:00:00,99216,17084,39200,31817,180,1279,634,1599,8969,-3.15,66.54338,100762,55.85835930211787
2025-12-29 13:00:00,96478,15782,38889,31809,175,1270,30,1666,8567,-2.1,70.748856,98188,55.679920153175544
2025-12-29 12:00:00,91873,14536,36509,31809,176,1180,6,1425,8062,-0.65,70.77565,93703,54.4753102888915
2025-12-29 11:00:00,87106,13854,33943,31803,175,1067,6,859,7991,0.4,70.722404,89698,53.286583870320406
2025-12-29 10:00:00,85338,13546,33480,31808,175,1049,6,569,8016,2.35,68.783455,88649,53.04741170233167
2025-12-29 09:00:00,85019,13225,33191,31793,172,1044,6,537,7997,3.65,74.56703,87965,52.76644119820383
2025-12-29 08:00:00,85970,13130,34197,31785,172,1063,6,545,7912,6.7,80.89129,88810,53.290170025897986
2025-12-29 07:00:00,87032,13406,35109,31784,173,1190,6,578,8063,10.2,87.69893,90309,53.72111306735763
2025-12-29 06:00:00,88628,13660,35964,31783,174,1160,6,682,8090,12.4,85.58091,91519,54.222620439471584
2025-12-29 05:00:00,90609,14085,36763,31780,174,1226,6,726,8029,15.8,93.481544,92789,54.79959909040942
2025-12-29 04:00:00,92292,14867,37232,31775,172,1266,6,806,8330,16.45,88.25055,94454,55.15806636034471
2025-12-29 03:00:00,94774,15694,38324,31777,170,1396,6,1140,8197,17.5,79.94174,96704,55.85911647915288
2025-12-29 02:00:00,97589,16279,39623,31799,169,1416,6,2081,8313,18.5,71.96545,99686,56.07808518748871
2025-12-29 01:00:00,98993,16577,40200,31776,265,1452,6,2536,8484,18.55,68.53307,101296,56.0505844258411
2025-12-29 00:00:00,100072,16774,40854,31770,325,1435,6,2986,8613,18.4,71.71289,102763,56.07854967254752
2025-12-28 23:00:00,99831,15740,40899,32046,241,1461,23,3079,8768,18.45,77.78287,102257,55.388873133379626
2025-12-28 22:00:00,96873,14455,38567,32855,172,1459,479,2011,8411,18.6,80.35085,98409,53.87921836417401
2025-12-28 21:00:00,94995,14890,37782,32862,171,1447,1303,1125,7696,18.35,85.09126,97276,54.14696327974012
2025-12-28 20:00:00,95012,15469,38396,32866,172,1449,1570,745,6259,17.55,88.91118,96926,55.57332397911809
2025-12-28 19:00:00,95244,15625,38535,32883,175,1461,2105,603,5466,16.85,89.42787,96853,55.91979597947405
2025-12-28 18:00:00,95524,15836,38563,32887,173,1460,2176,628,5264,15.4,93.16028,96987,56.08896037613288
2025-12-28 17:00:00,95148,15641,38255,32896,173,1463,2053,653,5299,13.05,95.20562,96433,55.88958136737424
2025-12-28 16:00:00,95191,15693,38892,32902,175,1468,1623,873,4675,10.75,95.758606,96301,56.681654396112194
2025-12-28 15:00:00,94823,15564,38571,32911,175,1481,1250,1127,4564,9.35,94.74629,95643,56.60111037922273
2025-12-28 14:00:00,93489,15209,38347,32907,175,1493,590,1121,4051,8.0,95.01545,93893,57.03939590810817
2025-12-28 13:00:00,91378,14784,37635,32915,177,1381,31,985,4100,7.1,94.00362,92008,56.972219806973314
2025-12-28 12:00:00,89063,14147,36318,32920,178,1307,6,907,4228,6.75,91.73673,90011,56.06536978813701
2025-12-28 11:00:00,87562,13785,35787,32926,178,1311,6,658,4301,7.4,89.895775,88952,55.72893245795485
2025-12-28 10:00:00,86738,13547,36070,32934,176,1399,6,673,4100,6.6,91.0923,88905,55.80900961700692
2025-12-28 09:00:00,87056,13241,36590,32933,174,1474,6,650,4144,5.85,91.99997,89212,55.85683540330897
2025-12-28 08:00:00,87580,13314,37196,32936,172,1470,6,592,4586,4.85,93.897484,90272,55.953119461183974
2025-12-28 07:00:00,88421,13467,37776,32932,172,1532,6,546,4767,4.25,94.53311,91198,56.18873220903967
2025-12-28 06:00:00,89990,13912,38598,32933,172,1523,6,527,5147,4.15,93.863884,92818,56.57307849770519
2025-12-28 05:00:00,92594,14761,40450,32930,170,1520,6,727,5402,3.75,91.86863,95966,57.531834191276076
2025-12-28 04:00:00,95384,15484,41881,32926,168,1526,6,1484,5428,3.75,90.89455,98903,58.00127397551136
2025-12-28 03:00:00,97530,15578,42515,32928,166,1528,6,2577,5431,4.5,88.09512,100729,57.67256698666719
2025-12-28 02:00:00,99364,15738,42971,32930,166,1509,6,4077,5628,4.75,87.495895,103025,56.98519776753215
2025-12-28 01:00:00,100362,16099,43224,32927,166,1514,6,3999,5764,5.0,87.210625,103699,57.20691617084061
2025-12-28 00:00:00,101176,16346,43807,32927,166,1517,6,4167,5453,5.05,87.83404,104389,57.62388757436129
2025-12-27 23:00:00,100905,16282,43829,32926,168,1516,18,4366,4589,4.9,84.46197,103694,57.969602869982836
2025-12-27 22:00:00,97064,15818,42289,32923,168,1494,581,2810,3996,5.25,82.42984,100079,58.0611317059523
2025-12-27 21:00:00,94686,15800,41310,32930,169,1502,1809,1250,4086,5.35,81.56895,98856,57.77089908553856
2025-12-27 20:00:00,94429,15588,40433,32936,169,1502,2921,903,3925,5.2,82.423386,98377,56.94522093578783
2025-12-27 19:00:00,94736,15300,39942,32930,170,1492,3670,646,3669,4.9,83.26929,97819,56.473691205185084
2025-12-27 18:00:00,95266,15096,39406,32936,171,1490,4074,632,3492,4.6,84.42724,97297,56.016115604797676
2025-12-27 17:00:00,96171,15158,40187,32938,171,1494,4088,643,3108,5.05,82.992294,97787,56.59750273553744
2025-12-27 16:00:00,95972,15560,39893,32934,171,1496,3977,708,2431,4.85,82.6722,97170,57.06802511063085
2025-12-27 15:00:00,94573,15591,38976,32946,172,1495,3201,970,2199,4.4,84.40401,95550,57.10832025117739
2025-12-27 14:00:00,93081,15802,38984,32945,173,1494,1269,1397,1992,4.25,86.212074,94056,58.248277621842306
2025-12-27 13:00:00,90835,15666,38209,32942,174,1469,50,1711,1831,4.4,88.399216,92052,58.52670229870074
2025-12-27 12:00:00,88161,15365,37158,32942,176,1383,6,1092,1634,4.45,89.665726,89756,58.51753643210482
2025-12-27 11:00:00,86924,15336,36865,32939,175,1324,6,609,1511,4.3,90.93321,88765,58.808088773728386
2025-12-27 10:00:00,86836,15563,36975,32940,174,1328,6,527,1522,4.8,91.28933,89035,59.008255180546975
2025-12-27 09:00:00,86652,15260,36954,32935,172,1320,6,528,1644,5.25,91.96276,88819,58.786971256150146
2025-12-27 08:00:00,86852,15138,37161,32928,171,1324,6,537,1676,5.6,92.630035,88941,58.80190238472696
2025-12-27 07:00:00,86927,15520,37682,32929,171,1429,6,570,1615,5.8,92.965256,89922,59.16460932808434
2025-12-27 06:00:00,88756,16164,38840,32928,173,1494,6,584,1566,6.5,94.62872,91755,59.946596915699416
2025-12-27 05:00:00,91694,17115,41274,32918,173,1498,6,660,1591,7.55,94.99796,95235,61.31044258938415
2025-12-27 04:00:00,94667,17656,43135,32928,172,1654,6,887,1801,8.75,93.760086,98239,61.88071946986431
2025-12-27 03:00:00,97568,17588,44316,32929,168,2063,6,1792,2165,9.95,94.4519,101027,61.27470874122759
2025-12-27 02:00:00,100308,17770,45368,32931,184,2093,6,3043,2607,10.9,94.49223,104002,60.70844791446318
2025-12-27 01:00:00,102376,17951,45883,32936,251,2086,9,4002,3134,12.65,93.63386,106252,60.077927944885744
2025-12-27 00:00:00,104335,18146,46477,32934,249,2162,9,4655,3848,14.1,95.866234,108480,59.571349557522126
2025-12-26 23:00:00,105346,17716,46201,32932,168,2163,10,5063,4602,14.7,92.21972,108855,58.7175600569565
2025-12-26 22:00:00,103153,16826,44662,32954,168,2094,167,3857,5551,14.75,95.5765,106279,57.8552677386878
2025-12-26 21:00:00,101655,17207,44614,32953,168,1870,486,1645,6168,14.8,95.578186,105111,58.81496703484888
2025-12-26 20:00:00,101440,17304,44534,32949,169,1789,825,889,6632,14.3,96.18463,105091,58.8423366415773
2025-12-26 19:00:00,101682,16855,44107,32958,169,1776,1176,889,7502,13.4,95.84409,105432,57.821154867592384
2025-12-26 18:00:00,101668,16493,43691,32962,170,1743,1546,876,7826,11.45,94.83051,105307,57.15099660991198
2025-12-26 17:00:00,101747,16537,43899,32966,171,1787,1463,798,7562,9.45,98.33259,105183,57.45795423214778
2025-12-26 16:00:00,101197,16290,43295,32968,172,1785,1169,888,6805,7.85,95.66204,103372,57.64133421042449
2025-12-26 15:00:00,99516,15428,42280,32970,171,1788,1083,1221,6361,6.0,93.62576,101302,56.96629878975736
2025-12-26 14:00:00,97403,14709,41440,32971,174,1736,601,1743,5635,4.3,92.55517,99009,56.711006070155236
2025-12-26 13:00:00,94907,13784,40282,32971,173,1589,49,1965,5449,3.55,89.914085,96262,56.16546508487254
2025-12-26 12:00:00,91217,12766,37722,32976,174,1525,6,1849,5629,3.1,87.33821,92647,54.495018726996015
2025-12-26 11:00:00,87326,12606,34920,32976,174,1518,6,1072,5922,3.45,83.08864,89194,53.28385317398031
2025-12-26 10:00:00,84539,12600,32541,32975,172,1515,6,697,6200,2.7,87.61452,86706,52.06214102830254
2025-12-26 09:00:00,83937,12467,32299,32975,171,1473,6,679,6281,2.3,86.631996,86351,51.84190107815775
2025-12-26 08:00:00,83560,12385,32465,32973,171,1323,6,688,6059,2.05,85.98072,86070,52.108748692924365
2025-12-26 07:00:00,83606,12315,32978,32974,169,1255,6,681,6327,1.8,86.58096,86705,52.238048555446625
2025-12-26 06:00:00,84447,12219,33668,32969,170,1160,6,693,6942,1.5,84.98727,87827,52.24703109522129
2025-12-26 05:00:00,85913,12222,34017,32963,171,1145,6,823,7318,0.9,84.918884,88665,52.15022838775165
2025-12-26 04:00:00,87105,12293,35050,32965,169,1209,6,926,7059,1.3,84.345535,89677,52.79280082964417
2025-12-26 03:00:00,88339,12338,35669,32962,168,1408,6,1226,6925,1.8,83.79154,90702,52.92827060042777
2025-12-26 02:00:00,88898,12394,35208,32951,167,1362,6,2306,6736,2.25,82.93698,91130,52.23526829803578
2025-12-26 01:00:00,88806,12534,35131,32941,167,1378,6,2594,6217,2.95,81.24181,90968,52.39754638993932
2025-12-26 00:00:00,88600,12588,35261,32927,168,1375,6,2644,5925,4.1,78.806625,90894,52.642638678020546
2025-12-25 23:00:00,87947,12549,35069,32923,169,1419,31,2460,5538,5.55,73.83705,90158,52.81616717318486
2025-12-25 22:00:00,84403,12452,32163,32917,170,1371,1051,1739,4911,6.85,71.99389,86774,51.41517044275935
2025-12-25 21:00:00,82966,12445,29540,32918,170,1167,3801,1394,4567,8.5,67.37872,86002,48.8186321248343
2025-12-25 20:00:00,81769,12448,27458,32927,171,1116,5497,887,4531,9.35,65.68126,85035,46.92891162462515
2025-12-25 19:00:00,82545,12459,27964,32941,171,1125,5817,729,4526,9.35,69.7301,85732,47.15042224606915
2025-12-25 18:00:00,84804,12403,31347,32945,171,1117,5017,657,4732,8.75,77.32104,88389,49.497109368812865
2025-12-25 17:00:00,87108,12311,33782,32942,172,1120,4180,692,4895,8.8,82.025,90094,51.16100961218283
2025-12-25 16:00:00,88055,12356,34459,32939,174,1162,3893,958,4557,8.2,88.42338,90498,51.730424981767555
2025-12-25 15:00:00,88727,12476,37088,32946,174,1329,1597,1059,4169,7.7,94.03145,90838,54.56306831942579
2025-12-25 14:00:00,87770,12625,37491,32955,176,1341,315,1058,3734,7.3,96.63357,89695,55.8737945258933
2025-12-25 13:00:00,86210,12402,36365,32953,175,1349,12,1106,3370,6.9,98.298676,87732,55.586331099256824
2025-12-25 12:00:00,84464,12628,35726,32962,177,1338,8,848,3039,6.65,96.95006,86726,55.754906256485945
2025-12-25 11:00:00,83272,12663,35084,32969,178,1288,8,789,2673,5.3,93.91893,85652,55.74534161490683
2025-12-25 10:00:00,82114,12652,33972,32968,177,1390,8,714,2635,4.8,95.5569,84516,55.16588574944389
2025-12-25 09:00:00,81587,12674,34624,32966,174,1499,8,596,2114,4.75,91.60825,84655,55.871478353316405
2025-12-25 08:00:00,82101,12882,35554,32966,173,1509,8,642,1785,5.2,85.097374,85519,56.63770624071843
2025-12-25 07:00:00,82622,13100,35955,32964,173,1513,8,695,1578,5.2,84.496605,85986,57.04998488125974
2025-12-25 06:00:00,83710,13494,36207,32962,173,1520,8,827,1833,5.05,79.80218,87024,57.111831218974075
2025-12-25 05:00:00,86137,13914,38930,32964,173,1554,8,982,1905,3.75,80.18753,90430,58.43635961517195
2025-12-25 04:00:00,88161,14362,39886,32969,172,1713,8,1193,2139,3.3,80.99673,92442,58.68328249064278
2025-12-25 03:00:00,89766,13970,39603,32962,170,1833,8,2769,2590,3.8,79.33155,93905,57.05021031893936
2025-12-25 02:00:00,90856,13713,39396,32965,168,1832,8,3882,3149,4.05,78.79897,95113,55.83779294102804
2025-12-25 01:00:00,91600,13926,39616,32956,168,1814,9,4019,3761,4.5,78.30291,96269,55.61707299338312
2025-12-25 00:00:00,92721,14692,40408,32954,169,1751,16,4090,3613,4.55,79.158936,97693,56.401175109782685
2025-12-24 23:00:00,93156,15234,41146,32949,170,1701,27,4096,2751,4.5,79.72159,98074,57.48720354018394
2025-12-24 22:00:00,89677,13917,40480,32946,171,1677,945,2023,2289,5.1,80.09484,94448,57.594655260037264
2025-12-24 21:00:00,87777,12566,37991,32944,171,1260,4435,1472,2541,6.65,72.47078,93380,54.14114371385735
2025-12-24 20:00:00,87681,12386,36199,32941,172,1111,6923,928,2678,6.9,70.98421,93338,52.05275450513188
2025-12-24 19:00:00,88084,12368,36069,32944,172,1130,7221,875,2825,6.55,74.28184,93604,51.74672022563138
2025-12-24 18:00:00,89653,12238,36056,32950,171,1370,7366,898,3554,5.8,77.94745,94603,51.04912106381404
2025-12-24 17:00:00,91670,12274,36818,32955,173,1617,7310,862,4627,5.35,80.41666,96636,50.80094374767168
2025-12-24 16:00:00,92678,12303,36183,32955,173,1597,7229,975,5875,4.25,85.599724,97290,49.83657107616404
2025-12-24 15:00:00,93119,12791,35381,32961,174,1584,5956,1493,6922,2.65,89.52154,97262,49.52807879747486
2025-12-24 14:00:00,93348,13471,37890,32955,175,1717,1941,2572,6916,0.7,92.34184,97637,52.60403330704548
2025-12-24 13:00:00,92286,13066,38180,32952,175,1810,55,3252,6408,-0.65,95.359344,95898,53.43802790464869
2025-12-24 12:00:00,88829,12585,36432,32947,176,1721,6,2341,5822,-0.35,94.32961,92030,53.261979789199174
2025-12-24 11:00:00,85583,12538,35671,32947,175,1349,6,1141,5230,0.25,96.78996,89057,54.13274644328913
2025-12-24 10:00:00,85526,12838,36629,32953,173,1312,6,736,4585,1.1,96.81194,89232,55.43639053254438
2025-12-24 09:00:00,86018,13370,37442,32955,172,1233,6,734,3929,2.1,96.491646,89841,56.557696374706424
2025-12-24 08:00:00,86270,13880,37752,32961,172,1275,6,753,3752,3.15,96.17908,90551,57.01980099612373
2025-12-24 07:00:00,86837,14201,37994,32968,173,1276,6,770,3647,4.2,95.872795,91035,57.335090899104735
2025-12-24 06:00:00,88873,14422,39560,32965,173,1321,6,818,3697,4.5,96.558235,92962,58.068888362987025
2025-12-24 05:00:00,92169,15526,41233,32963,171,1527,6,951,3724,4.55,96.22139,96101,59.06182037647891
2025-12-24 04:00:00,94839,16244,42405,32954,169,1759,6,1054,3662,5.5,96.249695,98253,59.691816025973765
2025-12-24 03:00:00,97857,16918,43553,32957,168,2063,6,1491,3925,6.75,94.966644,101081,59.82429932430428
2025-12-24 02:00:00,100187,17589,44777,32955,166,2041,6,1958,4145,7.85,93.71659,103637,60.17734978820305
2025-12-24 01:00:00,101725,17670,45807,32954,229,2050,6,2403,4140,8.9,92.18521,105259,60.30553206851671
2025-12-24 00:00:00,102877,17836,46592,32959,334,2098,8,2704,3948,9.55,90.981094,106479,60.50770574479475
2025-12-23 23:00:00,103050,17409,46663,32961,390,2097,33,3219,3633,10.05,90.40152,106405,60.21521545040177
2025-12-23 22:00:00,100240,16901,45630,32963,350,2043,818,1490,3301,11.7,87.24767,103496,60.41876014531963
2025-12-23 21:00:00,99803,16505,43706,32961,241,1988,3164,1261,3329,12.4,85.01028,103155,58.36944404052154
2025-12-23 20:00:00,100418,16953,43664,32964,242,1945,4366,968,3195,12.85,83.93118,104297,58.11960075553467
2025-12-23 19:00:00,102261,17647,44829,32963,242,2014,3938,950,3088,12.05,89.047775,105671,59.12312744272317
2025-12-23 18:00:00,103095,18047,45209,32964,242,2043,2962,1303,3351,11.3,91.09943,106121,59.60742925528406
2025-12-23 17:00:00,104778,18195,45696,32977,241,2042,2249,2094,3829,11.7,90.519745,107323,59.5315076917343
2025-12-23 16:00:00,105709,17926,45849,32976,243,2036,1557,2614,4895,10.8,92.91867,108096,58.99848283007697
2025-12-23 15:00:00,105498,17519,45586,32974,244,1868,768,3376,6228,9.45,95.07118,108563,58.127538848410595
2025-12-23 14:00:00,104729,16998,44148,32973,247,1881,134,4228,7065,8.45,96.663795,107674,56.78808254546131
2025-12-23 13:00:00,102482,16317,41985,32979,274,1774,6,4356,6928,7.9,96.31984,104619,55.727927049579904
2025-12-23 12:00:00,97961,15513,39769,32982,269,1595,6,2705,7579,7.25,95.64165,100418,55.051883128522775
2025-12-23 11:00:00,93719,15091,38705,32986,256,1312,6,1248,7711,7.65,93.706856,97315,55.28027539433798
2025-12-23 10:00:00,91339,14944,37745,32993,232,1101,6,917,7582,6.95,90.48674,95520,55.16017587939699
2025-12-23 09:00:00,90794,14993,37340,32992,199,1156,6,860,7554,5.85,86.37684,95100,55.02944269190326
2025-12-23 08:00:00,91699,15342,37736,32988,172,1273,6,824,7335,4.35,77.99822,95676,55.47681759270873
2025-12-23 07:00:00,92808,16427,38120,32990,167,1392,6,791,7071,3.8,76.23652,96964,56.25489872530011
2025-12-23 06:00:00,95237,16823,39368,32992,168,1578,6,795,7095,3.75,63.46397,98825,56.8590943587149
2025-12-23 05:00:00,98681,17804,40894,32995,166,1882,6,785,6724,3.65,63.44027,101256,57.969898080113765
2025-12-23 04:00:00,102460,19146,43793,32996,165,1954,6,766,6265,3.1,62.605877,105091,59.89000009515563
2025-12-23 03:00:00,105786,19438,45114,32994,164,2112,6,1797,6055,2.75,60.675797,107680,59.94799405646359
2025-12-23 02:00:00,108562,19570,46201,33000,404,2129,6,3546,6028,2.65,58.411205,110884,59.31514014645936
2025-12-23 01:00:00,110293,19309,47223,32997,619,2132,6,4225,6033,1.8,56.877323,112544,59.11643446118852
2025-12-23 00:00:00,111302,18948,47332,32997,761,2098,9,4929,6261,2.05,51.758476,113335,58.48149291922178
2025-12-22 23:00:00,110712,19202,47358,32995,774,2081,17,4652,5860,1.35,49.794895,112939,58.934469049663974
2025-12-22 22:00:00,105797,18642,45521,33007,830,1978,723,2430,4884,2.45,48.220264,108015,59.401934916446784
2025-12-22 21:00:00,103445,17822,44113,33013,504,1522,3545,1368,4624,3.2,47.51871,106511,58.14892358535738
2025-12-22 20:00:00,103959,18176,43684,33018,273,1448,5785,771,3950,3.6,46.552914,107105,57.75640726389991
2025-12-22 19:00:00,104487,18327,43787,33021,276,1438,6349,788,4031,2.1,53.588554,108017,57.50391142135034
2025-12-22 18:00:00,105511,18697,43976,33024,268,1433,6077,750,5056,1.3,57.398014,109281,57.35031707250117
2025-12-22 17:00:00,107360,19143,44035,33005,270,1428,6105,749,5905,1.0,49.88692,110640,57.10231381055676
2025-12-22 16:00:00,109144,19768,45585,32968,294,1538,6120,764,5905,-0.2,55.905582,112942,57.864213490109975
2025-12-22 15:00:00,112463,19742,46897,32971,318,1865,5228,2241,5909,-2.25,67.26581,115171,57.86091984961492
2025-12-22 14:00:00,116731,19840,50369,32973,352,1953,2081,5196,5928,-3.45,74.67771,118692,59.15225962996664
2025-12-22 13:00:00,117155,19149,50489,32985,374,1960,87,5939,5628,-5.05,82.60663,116611,59.71820840229481
2025-12-22 12:00:00,112281,18008,46583,33031,313,1884,11,5225,5694,-5.1,81.96386,110749,58.3219713044813
2025-12-22 11:00:00,105743,17365,43528,33031,277,1788,11,3360,5624,-5.55,76.055504,104984,58.00217175950622
2025-12-22 10:00:00,101067,17792,41601,33033,169,1727,11,1428,5260,-5.2,74.06335,101021,58.79272626483603
2025-12-22 09:00:00,99160,17587,40863,33040,170,1673,11,732,5325,-5.1,76.43214,99401,58.802225329725054
2025-12-22 08:00:00,98744,17758,40502,33035,169,1672,11,722,5335,-5.05,81.02507,99204,58.72747066650539
2025-12-22 07:00:00,98773,18200,40351,33030,168,1817,11,687,5157,-4.95,83.58137,99421,58.89198459078062
2025-12-22 06:00:00,99557,18990,41800,33034,167,1850,11,688,4788,-4.25,84.312904,101328,59.99328912048002
2025-12-22 05:00:00,101607,19465,43590,33030,169,1879,11,713,4501,-2.9,77.40006,103358,61.006404922695864
2025-12-22 04:00:00,104141,19774,45971,33022,190,1935,13,1122,4573,-2.65,75.977455,106600,61.67448405253283
2025-12-22 03:00:00,106162,19596,47314,33028,327,2089,12,1558,4273,-2.4,75.443306,108197,61.84090131889054
2025-12-22 02:00:00,107532,19239,47460,33022,328,2094,12,3389,3638,-2.1,73.22821,109182,61.08974006704402
